Price,Year,Mileage,City,State,Vin,Make,Model,Year
13977,70000,40195,Hemet, CA,KMHD35LE2DU087651,Hyundai,Elantra,2013
14498,60000,35776,Keene, NH,KMHD35LH7EU223901,Hyundai,Elantra,2014
13495,60000,38069,Dade City, FL,KMHD35LH8EU227651,Hyundai,Elantra,2014
7450,80000,91404,Grove City, OH,KMHDC8AE5CU143374,Hyundai,Elantra,2012
12950,60000,53399,Birmingham, AL,KMHD35LH9EU207439,Hyundai,Elantra,2014
9580,70000,101302,Austin, TX,KMHD35LE9DU084231,Hyundai,Elantra,2013
13280,70000,29453,Philadelphia, PA,KMHD35LE1DU024220,Hyundai,Elantra,2013
13495,40000,56860,Union City, GA,KMHD35LH6GU269786,Hyundai,Elantra,2016
11689,70000,60275,Stanhope, NJ,KMHD35LE9DU022084,Hyundai,Elantra,2013
15235,60000,29952,Langhorne, PA,KMHD35LH3EU215147,Hyundai,Elantra,2014
13286,70000,41890,Danvers, MA,KMHD35LE7DU122927,Hyundai,Elantra,2013
19990,30000,3943,Temecula, CA,KMHD35LH0HU358318,Hyundai,Elantra,2017
12397,40000,70522,Richmond, VA,KMHD35LHXGU263148,Hyundai,Elantra,2016
6991,70000,161024,Conway, AR,KMHDH6AEXDU017311,Hyundai,Elantra,2013
11980,60000,65358,Columbia, MO,KMHD35LH3EU233423,Hyundai,Elantra,2014
9796,70000,86220,Goldsboro, NC,KMHD35LE0DU090113,Hyundai,Elantra,2013
9295,80000,71592,Tallahassee, FL,KMHDB8AE9CU128265,Hyundai,Elantra,2012
12999,70000,38177,Columbus, OH,KMHD35LE9DU081698,Hyundai,Elantra,2013
12364,50000,63615,Pikeville, KY,KMHD35LH5FU242562,Hyundai,Elantra,2015
11990,70000,70305,Escondido, CA,KMHD35LE6DU091900,Hyundai,Elantra,2013
9995,90000,55394,Jacksonville, FL,KMHDC8AE6BU087105,Hyundai,Elantra,2011
12595,60000,52300,Chesapeake, VA,KMHD35LH1EU229578,Hyundai,Elantra,2014
6444,100000,89994,Rahway, NJ,KMHDB8AE6AU066613,Hyundai,Elantra,2010
13480,70000,29849,Philadelphia, PA,KMHD35LE0DU025066,Hyundai,Elantra,2013
13795,40000,55787,Lexington, KY,KMHD35LH4GU283797,Hyundai,Elantra,2016
13995,70000,27590,Melbourne, FL,KMHD35LE0DU056401,Hyundai,Elantra,2013
14890,60000,34065,Schaumburg, IL,KMHD35LH9EU222815,Hyundai,Elantra,2014
14500,70000,49982,Centennial, CO,KMHD35LE2DU149016,Hyundai,Elantra,2013
10280,70000,72814,Wickliffe, OH,KMHD35LE5DU083030,Hyundai,Elantra,2013
12468,70000,46547,Cincinnati, OH,KMHD35LE8DU137176,Hyundai,Elantra,2013
10425,70000,82347,Langhorne, PA,KMHD35LE0DU147247,Hyundai,Elantra,2013
14990,60000,42630,Anaheim, CA,KMHD35LH2EU221909,Hyundai,Elantra,2014
9802,70000,89416,Muskogee, OK,KMHD35LE4DU084248,Hyundai,Elantra,2013
14983,60000,32023,Doylestown, PA,KMHD35LH8EU201499,Hyundai,Elantra,2014
10899,70000,68406,Saint Louis Park, MN,KMHD35LE8DU129918,Hyundai,Elantra,2013
12951,60000,58234,El Cajon, CA,KMHD35LH6EU171385,Hyundai,Elantra,2014
12722,70000,55289,Kirkland, WA,KMHD35LE0DU140086,Hyundai,Elantra,2013
15995,40000,32081,Florissant, MO,KMHD35LHXGU300392,Hyundai,Elantra,2016
15300,60000,34348,Issaquah, WA,KMHD35LH4EU215934,Hyundai,Elantra,2014
13459,70000,42768,Concord, NC,KMHD35LEXDU105832,Hyundai,Elantra,2013
9988,70000,80143,Estero, FL,KMHD35LE7DU035173,Hyundai,Elantra,2013
9460,70000,95401,Metairie, LA,KMHD35LE2DU098052,Hyundai,Elantra,2013
10977,70000,87566,Denton, TX,KMHD35LE2DU052513,Hyundai,Elantra,2013
12495,60000,69729,Greenville, NC,KMHD35LH9EU185278,Hyundai,Elantra,2014
11877,60000,71836,Murray, UT,KMHD35LH3EU229985,Hyundai,Elantra,2014
12695,70000,49720,Duluth, GA,KMHD35LE3DU048695,Hyundai,Elantra,2013
12198,70000,71756,Whitesboro, TX,KMHD35LE7DU073356,Hyundai,Elantra,2013
14995,60000,32376,Everett, WA,KMHD35LH6EU231133,Hyundai,Elantra,2014
11999,70000,69298,Vacaville, CA,KMHD35LE5DU081598,Hyundai,Elantra,2013
10990,70000,85052,Marlton, NJ,KMHD35LE3DU096570,Hyundai,Elantra,2013
11395,60000,74658,West Covina, CA,KMHD35LH2EU191102,Hyundai,Elantra,2014
8428,70000,102597,Jersey City, NJ,KMHD35LE3DU046171,Hyundai,Elantra,2013
16991,60000,15273,Plano, TX,KMHD35LH5EU192874,Hyundai,Elantra,2014
15820,60000,32509,HENDERSONVILLE, TN,KMHD35LHXEU204078,Hyundai,Elantra,2014
10995,70000,79288,Eatontown, NJ,KMHD35LE4DU147641,Hyundai,Elantra,2013
15988,60000,30901,Renton, WA,KMHD35LH8EU225205,Hyundai,Elantra,2014
4100,70000,190329,New Bedford, MA,KMHDH6AE0DU004650,Hyundai,Elantra,2013
10000,100000,57543,Branson West, MO,KMHDC8AEXAU055854,Hyundai,Elantra,2010
8701,70000,101488,Keyport, NJ,KMHD35LE9DU136330,Hyundai,Elantra,2013
9995,70000,86958,Merritt Island, FL,KMHD35LEXDU072721,Hyundai,Elantra,2013
17991,50000,12232,Avenel, NJ,KMHD35LH6FU240710,Hyundai,Elantra,2015
12250,70000,71224,Bristol, TN,KMHD35LE9DU034364,Hyundai,Elantra,2013
12195,70000,62208,Miami, FL,KMHD35LE7DU109420,Hyundai,Elantra,2013
14595,70000,36416,Irving, TX,KMHD35LE0DU080472,Hyundai,Elantra,2013
13295,70000,52083,Charlotte, NC,KMHD35LE1DU052826,Hyundai,Elantra,2013
11998,70000,72641,Glendora, CA,KMHD35LE8DU033545,Hyundai,Elantra,2013
9000,70000,104028,Escondido, CA,KMHD35LE3DU094348,Hyundai,Elantra,2013
13180,60000,62477,Moreno Valley, CA,KMHD35LH4EU229056,Hyundai,Elantra,2014
11777,70000,105389,Mesa, AZ,KMHDH6AE8DU008509,Hyundai,Elantra,2013
10998,70000,86475,Bel Air, MD,KMHD35LE8DU152678,Hyundai,Elantra,2013
15895,40000,49006,Lithia Springs, GA,KMHD35LH7GU284670,Hyundai,Elantra,2016
12900,60000,68154,El Cajon, CA,KMHD35LH5EU221371,Hyundai,Elantra,2014
12499,70000,69822,Yuba City, CA,KMHD35LE8DU077903,Hyundai,Elantra,2013
8995,70000,115363,Anaheim, CA,KMHD35LE3DU073712,Hyundai,Elantra,2013
12595,70000,63767,Tulsa, OK,KMHD35LE3DU120222,Hyundai,Elantra,2013
14995,70000,44815,Salem, OR,KMHD35LE8DU112133,Hyundai,Elantra,2013
11695,60000,83593,Las Vegas, NV,KMHD35LH9EU201866,Hyundai,Elantra,2014
12795,60000,70443,Conyers, GA,KMHD35LH9EU172921,Hyundai,Elantra,2014
13795,70000,83731,Irving, TX,KMHDH6AE1DU019299,Hyundai,Elantra,2013
9713,70000,110134,Watertown, CT,KMHD35LEXDU091253,Hyundai,Elantra,2013
14095,70000,49080,Irving, TX,KMHD35LE1DU130182,Hyundai,Elantra,2013
22995,20000,229,Winter Park, FL,KMHH55LC0JU016311,Hyundai,Elantra,2018
16000,60000,42263,City of Industry, CA,KMHD35LH9EU178282,Hyundai,Elantra,2014
15775,60000,42600,Puyallup, WA,KMHD35LH0EU199912,Hyundai,Elantra,2014
10994,70000,92375,Denver, CO,KMHD35LE4DU080538,Hyundai,Elantra,2013
13595,70000,61276,Tallahassee, FL,KMHD35LE2DU037851,Hyundai,Elantra,2013
12000,60000,94155,Glendora, CA,KMHD35LH7EU158421,Hyundai,Elantra,2014
11795,70000,86513,Gainesville, FL,KMHD35LE4DU058751,Hyundai,Elantra,2013
17975,60000,23430,Everett, WA,KMHD35LH7EU233456,Hyundai,Elantra,2014
13900,70000,71606,Council Bluffs, IA,KMHD35LE7DU104718,Hyundai,Elantra,2013
8999,80000,80236,Murfreesboro, TN,KMHDB8AE3CU143232,Hyundai,Elantra,2012
14595,60000,17983,Chantilly, VA,KMHDH6AH2EU025592,Hyundai,Elantra,2014
12795,60000,91218,Gainesville, FL,KMHD35LH6EU205065,Hyundai,Elantra,2014
6988,90000,104441,Somerville, NJ,KMHDB8AE6BU094302,Hyundai,Elantra,2011
22991,40000,50,Hemet, CA,KMHD35LH4GU323019,Hyundai,Elantra,2016
13990,60000,31005,Downingtown, PA,KMHDH6AH9EU026500,Hyundai,Elantra,2014
22344,40000,3483,Long Island  City, NY,KMHD35LH0GU334115,Hyundai,Elantra,2016
7995,90000,92678,Chantilly, VA,KMHDC8AE8BU087736,Hyundai,Elantra,2011
10795,80000,68307,Tallahassee, FL,KMHDC8AE7CU158524,Hyundai,Elantra,2012
12995,70000,87670,Greensboro, NC,KMHD35LE4DU043179,Hyundai,Elantra,2013
14895,60000,73676,Lewisville, TX,KMHD35LH0EU200198,Hyundai,Elantra,2014
11995,70000,40799,Tampa, FL,KMHDH6AE3DU017263,Hyundai,Elantra,2013
9888,80000,48392,Pittsboro, NC,KMHDB8AE8CU131027,Hyundai,Elantra,2012
7900,100000,48921,Capitol Heights, MD,KMHDC8AEXAU064070,Hyundai,Elantra,2010
7991,90000,99878,Countryside, IL,KMHDC8AE3BU111439,Hyundai,Elantra,2011
9495,100000,71510,New Castle, DE,KMHDB8AE4AU081711,Hyundai,Elantra,2010
8995,100000,44191,Winchester, VA,KMHDB8AE4AU058168,Hyundai,Elantra,2010
13995,60000,37899,Mahwah, NJ,KMHDH6AH4EU027568,Hyundai,Elantra,2014
23991,40000,44,Hemet, CA,KMHD35LH2GU322175,Hyundai,Elantra,2016
10000,100000,80271,Monroe, LA,KMHDB8AE3AU063104,Hyundai,Elantra,2010
13888,60000,47135,Chantilly, VA,KMHDH6AH1EU028144,Hyundai,Elantra,2014
14595,70000,79389,Lakewood, CO,KMHD35LE0DU025763,Hyundai,Elantra,2013
8995,80000,69028,Metairie, LA,KMHDB8AE1CU129619,Hyundai,Elantra,2012
9595,90000,87457,Gainesville, FL,KMHDB8AE5BU092069,Hyundai,Elantra,2011
12900,80000,57000,Little Rock, AR,KMHDC8AE2CU129142,Hyundai,Elantra,2012
10495,80000,87010,Memphis, TN,KMHDB8AE5CU142261,Hyundai,Elantra,2012
9965,90000,42729,St. Petersburg, FL,KMHDB8AE0BU121722,Hyundai,Elantra,2011
15795,70000,71763,Forest Park, GA,KMHD35LEXDU019677,Hyundai,Elantra,2013
14695,70000,85546,Dallas, TX,KMHD35LE3DU018211,Hyundai,Elantra,2013
15440,60000,11907,North Attleboro, MA,KMHD35LH5EU185455,Hyundai,Elantra,2014
24991,40000,51,Hemet, CA,KMHD35LH3GU327255,Hyundai,Elantra,2016
10195,100000,82632,Indianapolis, IN,KMHDC8AE0AU080164,Hyundai,Elantra,2010
25859,20000,49,Phoenix, AZ,KMHH35LE4JU022023,Hyundai,Elantra,2018
3995,60000,229825,Detroit, MI,KMHD35LH7EU209349,Hyundai,Elantra,2014
7500,80000,101084,Orlando, FL,KMHDB8AE7CU140530,Hyundai,Elantra,2012
14597,70000,13435,Wichita, KS,KMHD35LE9DU108964,Hyundai,Elantra,2013
7296,100000,77853,Abington, MA,KMHDC8AE5AU051324,Hyundai,Elantra,2010
14875,40000,31983,Thomasville, GA,KMHD35LH8GU266470,Hyundai,Elantra,2016
9595,100000,95615,Lauderdale Lakes, FL,KMHDB8AE3AU058372,Hyundai,Elantra,2010
16145,40000,13608,Olive Branch, MS,KMHD35LH8GU308541,Hyundai,Elantra,2016
10995,60000,25659,DICKSON, TN,KMHDH6AH0EU029026,Hyundai,Elantra,2014
9272,80000,77009,Moscow, ID,KMHDB8AE9CU151495,Hyundai,Elantra,2012
16174,40000,16682,Summit, NJ,KMHD35LH1GU326170,Hyundai,Elantra,2016
10295,90000,99508,Bradenton, FL,KMHDC8AE1BU099632,Hyundai,Elantra,2011
14800,60000,26505,Abilene, TX,KMHD35LH9EU218568,Hyundai,Elantra,2014
13977,70000,52471,Tacoma, WA,KMHDH6AE4DU005848,Hyundai,Elantra,2013
11750,70000,31588,Greenfield, WI,KMHDH6AE8DU017128,Hyundai,Elantra,2013
15995,40000,33116,Victorville, CA,KMHD35LH1GU309014,Hyundai,Elantra,2016
12627,70000,39329,Abington, MA,KMHD35LEXDU055045,Hyundai,Elantra,2013
9990,70000,81836,WEST CHESTER, PA,KMHD35LE4DU047426,Hyundai,Elantra,2013
14995,40000,47989,Mankato, MN,KMHD35LH4GU264523,Hyundai,Elantra,2016
12800,70000,48352,Little Rock, AR,KMHD35LE3DU080112,Hyundai,Elantra,2013
16998,40000,3950,Boulder, CO,KMHD35LH1GU338013,Hyundai,Elantra,2016
11888,30000,10213,Richardson, TX,KMHD35LH7HU357733,Hyundai,Elantra,2017
14095,60000,37115,Midlothian, IL,KMHD35LH0EU229250,Hyundai,Elantra,2014
12640,70000,46252,Lakewood, CO,KMHD35LE5DU121257,Hyundai,Elantra,2013
10600,40000,48888,Stillwater, OK,KMHD35LH9GU324716,Hyundai,Elantra,2016
12750,60000,40020,Greenfield, WI,KMHDH6AH3EU026301,Hyundai,Elantra,2014
14778,50000,41797,Summit, NJ,KMHD35LH4FU241709,Hyundai,Elantra,2015
11490,70000,61931,Ansonia, CT,KMHD35LE7DU129571,Hyundai,Elantra,2013
14900,60000,31000,Little Rock, AR,KMHD35LHXEU230955,Hyundai,Elantra,2014
15350,70000,32477,Albuquerque, NM,KMHD35LE6DU112129,Hyundai,Elantra,2013
12200,30000,17056,Salt Lake City, UT,KMHD35LH3HU362153,Hyundai,Elantra,2017
10500,70000,78000,Orange, CA,KMHD35LE2DU063589,Hyundai,Elantra,2013
13995,60000,39094,Glassboro, NJ,KMHD35LH2EU178169,Hyundai,Elantra,2014
13995,60000,39138,Glassboro, NJ,KMHD35LH0EU167106,Hyundai,Elantra,2014
12500,70000,20675,Albany, NY,KMHDH6AE6DU006225,Hyundai,Elantra,2013
9975,70000,95316,Urbana, IL,KMHD35LE8DU050409,Hyundai,Elantra,2013
13395,60000,53288,Conway, SC,KMHD35LH3EU166502,Hyundai,Elantra,2014
9821,70000,61395,Strongsville, OH,KMHDH6AE9DU002251,Hyundai,Elantra,2013
12995,70000,54071,Honolulu, HI,KMHDH6AE2DU008084,Hyundai,Elantra,2013
17300,40000,4504,Red Springs, NC,KMHD35LH8GU335979,Hyundai,Elantra,2016
9900,70000,65830,Tampa, Fl,KMHDH6AE4DU015022,Hyundai,Elantra,2013
10600,70000,59821,Anaheim, CA,KMHDH6AE6DU010730,Hyundai,Elantra,2013
14995,60000,37964,Manhattan, KS,KMHD35LH2EU163963,Hyundai,Elantra,2014
10299,60000,65688,Enfield, CT,KMHDH6AH0EU027602,Hyundai,Elantra,2014
17991,40000,24,San Antonio, TX,KMHD35LH2GU338358,Hyundai,Elantra,2016
17990,40000,510,Indianapolis, IN,KMHD35LH5GU270167,Hyundai,Elantra,2016
11830,70000,39362,Northglenn, CO,KMHDH6AE3DU008661,Hyundai,Elantra,2013
14990,40000,8033,Olympia, WA,KMHD35LH1GU337069,Hyundai,Elantra,2016
10000,70000,63182,Ledgewood, NJ,KMHDH6AE7DU016620,Hyundai,Elantra,2013
13980,70000,36591,Chesapeake, VA,KMHD35LE9DU151409,Hyundai,Elantra,2013
13900,30000,18475,Rockwall, TX,KMHD35LH3HU368678,Hyundai,Elantra,2017
9995,70000,60302,St. Petersburg, FL,KMHDH6AE0DU011999,Hyundai,Elantra,2013
11217,70000,73237,Conroe, TX,KMHD35LE9DU044506,Hyundai,Elantra,2013
9229,70000,72818,North Palm Beach, FL,KMHDH6AE0DU004762,Hyundai,Elantra,2013
12900,100000,62322,Hampton, VA,KMHDC8AE6AU075308,Hyundai,Elantra,2010
10880,70000,65080,Stanhope, NJ,KMHD35LE5DU060847,Hyundai,Elantra,2013
12250,70000,51042,Salisbury, MD,KMHD35LE5DU044860,Hyundai,Elantra,2013
14095,60000,62476,Houston, TX,KMHD35LH6EU169751,Hyundai,Elantra,2014
10990,60000,37747,Olympia, WA,KMHD35LH8EU176894,Hyundai,Elantra,2014
14000,30000,22915,St. Louis, MO,KMHD35LH8HU347678,Hyundai,Elantra,2017
15000,40000,12610,Huntington Beach, CA,KMHD35LH5GU323241,Hyundai,Elantra,2016
10995,70000,75169,Ellicott City, MD,KMHD35LE4DU048382,Hyundai,Elantra,2013
14995,70000,21200,Los Angeles, CA,KMHD35LEXDU067177,Hyundai,Elantra,2013
12695,70000,50900,RICHFIELD, MN,KMHD35LE0DU152688,Hyundai,Elantra,2013
11500,70000,57345,Chester, VA,KMHDH6AE8DU006470,Hyundai,Elantra,2013
8988,60000,53260,Elmhurst, NY,KMHD35LH8EU178550,Hyundai,Elantra,2014
10800,70000,70621,Owensboro, KY,KMHD35LE7DU071204,Hyundai,Elantra,2013
10771,60000,43281,Marlow Heights, MD,KMHD35LH2EU177345,Hyundai,Elantra,2014
13495,70000,41407,Aurora, IL,KMHD35LE5DU151181,Hyundai,Elantra,2013
18100,40000,2883,Odessa, TX,KMHD35LH9GU307544,Hyundai,Elantra,2016
15999,40000,36776,El Paso, TX,KMHD35LH0GU264597,Hyundai,Elantra,2016
13249,40000,46978,GARDEN GROVE, CA,KMHD35LH1GU263183,Hyundai,Elantra,2016
11990,40000,47836,Monroe, LA,KMHD35LH6GU255970,Hyundai,Elantra,2016
13795,60000,77562,Fayetteville, NC,KMHD35LH2EU190516,Hyundai,Elantra,2014
11500,60000,42350,Coconut Creek, FL,KMHD35LH0EU174346,Hyundai,Elantra,2014
11795,70000,60302,Lombard, IL,KMHD35LE6DU086101,Hyundai,Elantra,2013
12595,40000,45921,Gilbert, AZ,KMHD35LH3GU251956,Hyundai,Elantra,2016
13991,40000,33523,Carson, CA,KMHD35LH7GU309051,Hyundai,Elantra,2016
14998,70000,23318,Houston, TX,KMHD35LE8DU055433,Hyundai,Elantra,2013
10995,60000,38537,Bethlehem, PA,KMHD35LH2EU201952,Hyundai,Elantra,2014
12995,70000,50209,Nashville, TN,KMHD35LE3DU034568,Hyundai,Elantra,2013
12800,40000,46909,Coolidge, AZ,KMHD35LH7GU264905,Hyundai,Elantra,2016
7995,70000,110370,Milwaukee, WI,KMHDH6AEXDU000802,Hyundai,Elantra,2013
11950,60000,31133,Ephrata, PA,KMHD35LH7EU171721,Hyundai,Elantra,2014
13990,40000,40784,Temecula, CA,KMHD35LH5GU309260,Hyundai,Elantra,2016
15999,60000,27211,Bayside, NY,KMHDH6AHXEU025937,Hyundai,Elantra,2014
13967,70000,76098,Gautier, MS,KMHDH6AEXDU022802,Hyundai,Elantra,2013
12995,60000,43049,Reno, NV,KMHD35LH1EU230858,Hyundai,Elantra,2014
10942,70000,79762,Burlington, NJ,KMHD35LE2DU035744,Hyundai,Elantra,2013
14990,60000,14099,Bowie, MD,KMHD35LH8EU208226,Hyundai,Elantra,2014
15495,60000,46691,Chantilly, VA,KMHD35LHXEU173978,Hyundai,Elantra,2014
12000,70000,35547,Albany, NY,KMHD35LE5DU062727,Hyundai,Elantra,2013
12841,60000,33822,Nashville, TN,KMHD35LH1EU172279,Hyundai,Elantra,2014
13990,40000,45244,Temecula, CA,KMHD35LH4GU258480,Hyundai,Elantra,2016
15990,50000,40841,Olive Branch, MS,KMHD35LH2FU250408,Hyundai,Elantra,2015
12999,70000,42198,Bremerton, WA,KMHD35LE4DU073461,Hyundai,Elantra,2013
14000,60000,34095,North Attleboro, MA,KMHD35LH3EU233258,Hyundai,Elantra,2014
13988,40000,39980,Friendswood, TX,KMHD35LH3GU309127,Hyundai,Elantra,2016
13995,60000,37073,Reno, NV,KMHD35LH0EU233122,Hyundai,Elantra,2014
14995,70000,36914,Honolulu, HI,KMHD35LE5DU078197,Hyundai,Elantra,2013
15695,40000,54820,Union City, GA,KMHD35LH1GU269209,Hyundai,Elantra,2016
13499,70000,30750,Huntersville, NC,KMHD35LE3DU123959,Hyundai,Elantra,2013
9975,70000,55298,Albuquerque, NM,KMHD35LE2DU063835,Hyundai,Elantra,2013
11641,60000,54382,Cookeville, TN,KMHD35LH6EU173346,Hyundai,Elantra,2014
15395,70000,34075,Lexington, KY,KMHD35LEXDU055238,Hyundai,Elantra,2013
13922,50000,42844,Richmond, VA,KMHD35LH1FU242266,Hyundai,Elantra,2015
12991,60000,33989,Houston, TX,KMHD35LHXEU220197,Hyundai,Elantra,2014
11840,60000,61010,South Jordan, UT,KMHD35LH1EU171472,Hyundai,Elantra,2014
13995,70000,53290,West Chester, PA,KMHD35LE5DU151388,Hyundai,Elantra,2013
13483,40000,52383,Albuquerque, NM,KMHD35LHXGU257558,Hyundai,Elantra,2016
11895,70000,79397,Norfolk, VA,KMHD35LE9DU100699,Hyundai,Elantra,2013
14000,70000,22526,Claremont, CA,KMHD35LE3DU119619,Hyundai,Elantra,2013
12930,70000,34945,Littleton, CO,KMHD35LE5DU060301,Hyundai,Elantra,2013
12989,70000,37390,Shreveport, LA,KMHD35LE8DU053150,Hyundai,Elantra,2013
9500,40000,103451,Council Bluffs, IA,KMHD35LH2GU302539,Hyundai,Elantra,2016
12899,60000,47397,Tallahassee, FL,KMHD35LH4EU207557,Hyundai,Elantra,2014
12400,60000,43892,Ephrata, PA,KMHD35LH7EU167071,Hyundai,Elantra,2014
13500,60000,40875,Council Bluffs, IA,KMHD35LH8EU222272,Hyundai,Elantra,2014
14624,60000,38957,Anaheim, CA,KMHD35LH9EU203407,Hyundai,Elantra,2014
11695,70000,91732,Augusta, GA,KMHD35LE7DU041586,Hyundai,Elantra,2013
17490,30000,15027,Olive Branch, MS,KMHD35LH6HU377455,Hyundai,Elantra,2017
14395,60000,69359,Gastonia, NC,KMHD35LH8EU178399,Hyundai,Elantra,2014
11995,70000,89677,Antioch, TN,KMHD35LE2DU060921,Hyundai,Elantra,2013
13944,40000,42410,Houston, TX,KMHD35LH9GU256773,Hyundai,Elantra,2016
12660,60000,57682,Rainbow City, AL,KMHD35LHXEU202976,Hyundai,Elantra,2014
10990,70000,69277,Amarillo, TX,KMHD35LE4DU024132,Hyundai,Elantra,2013
15310,60000,32786,Portland, OR,KMHD35LH7EU171587,Hyundai,Elantra,2014
15295,60000,60950,Macon, GA,KMHD35LH3EU170419,Hyundai,Elantra,2014
9969,60000,82717,Conyers, GA,KMHD35LH6EU157891,Hyundai,Elantra,2014
15499,70000,18076,Bayside, NY,KMHD35LE8DU037210,Hyundai,Elantra,2013
14890,60000,41278,Temecula, CA,KMHD35LH4EU217585,Hyundai,Elantra,2014
11991,70000,54680,Tracy, CA,KMHD35LE5DU074893,Hyundai,Elantra,2013
16295,50000,60831,Round Rock, TX,KMHD35LH7FU248184,Hyundai,Elantra,2015
8995,80000,79720,Naugatuck, CT,KMHDC8AE4CU151238,Hyundai,Elantra,2012
10091,70000,81914,Valencia, CA,KMHD35LE2DU120860,Hyundai,Elantra,2013
14900,40000,50404,Fairless Hills, PA,KMHD35LH4GU262867,Hyundai,Elantra,2016
15975,40000,41215,Everett, WA,KMHD35LH2GU277402,Hyundai,Elantra,2016
13000,70000,96347,North Little Rock, AR,KMHDH6AEXDU010326,Hyundai,Elantra,2013
11988,70000,54782,Wichita, KS,KMHD35LE6DU061635,Hyundai,Elantra,2013
10558,70000,89901,Shelby, NC,KMHD35LE0DU108691,Hyundai,Elantra,2013
9995,70000,102542,Riverhead, NY,KMHD35LE3DU024977,Hyundai,Elantra,2013
20905,40000,1189,Richmond, CA,KMHD35LH1GU332339,Hyundai,Elantra,2016
